Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","740","Suriname","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2020","2020","PPP dollar per person per day","5.739","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","740","Suriname","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2017","2017","%","57.6","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","740","Suriname","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2018","2018","%","55.5","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","740","Suriname","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2019","2019","%","56.1","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","740","Suriname","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2020","2020","%","58.8","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","752","Sweden","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2017","2017","PPP dollar per person per day","3.086","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","752","Sweden","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2018","2018","PPP dollar per person per day","3.164","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","752","Sweden","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2019","2019","PPP dollar per person per day","3.154","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","752","Sweden","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2020","2020","PPP dollar per person per day","3.339","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","752","Sweden","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2017","2017","%","0.5","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","752","Sweden","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2018","2018","%","1.2","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","752","Sweden","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2019","2019","%","0.5","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","752","Sweden","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2020","2020","%","0.6","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","756","Switzerland","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2017","2017","PPP dollar per person per day","2.523","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","756","Switzerland","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2018","2018","PPP dollar per person per day","2.591","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","756","Switzerland","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2019","2019","PPP dollar per person per day","2.563","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","756","Switzerland","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2020","2020","PPP dollar per person per day","2.659","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","756","Switzerland","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2017","2017","%","0","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","756","Switzerland","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2018","2018","%","0","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","756","Switzerland","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2019","2019","%","0","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","756","Switzerland","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2020","2020","%","0","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","762","Tajikistan","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2017","2017","PPP dollar per person per day","3.027","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","762","Tajikistan","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2018","2018","PPP dollar per person per day","3.119","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","762","Tajikistan","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2019","2019","PPP dollar per person per day","3.433","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","762","Tajikistan","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2020","2020","PPP dollar per person per day","3.48","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","762","Tajikistan","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2017","2017","%","42.9","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","762","Tajikistan","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2018","2018","%","40.1","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","762","Tajikistan","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2019","2019","%","42","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","762","Tajikistan","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2020","2020","%","42.1","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","764","Thailand","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2017","2017","PPP dollar per person per day","3.971","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","764","Thailand","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2018","2018","PPP dollar per person per day","4.042","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","764","Thailand","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2019","2019","PPP dollar per person per day","4.181","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","764","Thailand","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2020","2020","PPP dollar per person per day","4.321","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","764","Thailand","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2017","2017","%","17.5","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","764","Thailand","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2018","2018","%","17.9","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","764","Thailand","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2019","2019","%","16","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","764","Thailand","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2020","2020","%","17","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","780","Trinidad and Tobago","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2017","2017","PPP dollar per person per day","3.928","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","780","Trinidad and Tobago","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2018","2018","PPP dollar per person per day","4.028","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","780","Trinidad and Tobago","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2019","2019","PPP dollar per person per day","4.083","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","780","Trinidad and Tobago","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2020","2020","PPP dollar per person per day","4.224","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","780","Trinidad and Tobago","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2017","2017","%","10.7","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","780","Trinidad and Tobago","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2018","2018","%","10.8","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","780","Trinidad and Tobago","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2019","2019","%","11","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","780","Trinidad and Tobago","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2020","2020","%","11.6","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","788","Tunisia","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2017","2017","PPP dollar per person per day","3.476","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","788","Tunisia","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2018","2018","PPP dollar per person per day","3.559","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","788","Tunisia","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2019","2019","PPP dollar per person per day","3.628","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","788","Tunisia","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2020","2020","PPP dollar per person per day","3.639","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","788","Tunisia","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2017","2017","%","21.8","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","788","Tunisia","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2018","2018","%","21.2","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","788","Tunisia","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2019","2019","%","20.8","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","788","Tunisia","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2020","2020","%","20.3","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","792","Türkiye","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2017","2017","PPP dollar per person per day","2.873","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","792","Türkiye","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2018","2018","PPP dollar per person per day","2.997","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","792","Türkiye","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2019","2019","PPP dollar per person per day","3.064","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","792","Türkiye","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2020","2020","PPP dollar per person per day","3.029","E","Estimated value"
