Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","826","United Kingdom of Great Britain and Northern Ireland","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20142016","2014-2016","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","826","United Kingdom of Great Britain and Northern Ireland","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20152017","2015-2017","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","826","United Kingdom of Great Britain and Northern Ireland","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20162018","2016-2018","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","826","United Kingdom of Great Britain and Northern Ireland","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20172019","2017-2019","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","826","United Kingdom of Great Britain and Northern Ireland","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20182020","2018-2020","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","826","United Kingdom of Great Britain and Northern Ireland","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20192021","2019-2021","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","834","United Republic of Tanzania","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20002002","2000-2002","%","33.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","834","United Republic of Tanzania","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20012003","2001-2003","%","34","E","Estimated value",""
"FS","Suite of Food Security Indicators","834","United Republic of Tanzania","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20022004","2002-2004","%","32.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","834","United Republic of Tanzania","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20032005","2003-2005","%","31.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","834","United Republic of Tanzania","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20042006","2004-2006","%","28.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","834","United Republic of Tanzania","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20052007","2005-2007","%","25.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","834","United Republic of Tanzania","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20062008","2006-2008","%","25.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","834","United Republic of Tanzania","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20072009","2007-2009","%","25.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","834","United Republic of Tanzania","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20082010","2008-2010","%","26.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","834","United Republic of Tanzania","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20092011","2009-2011","%","25.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","834","United Republic of Tanzania","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20102012","2010-2012","%","24.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","834","United Republic of Tanzania","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20112013","2011-2013","%","23.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","834","United Republic of Tanzania","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20122014","2012-2014","%","22.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","834","United Republic of Tanzania","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20132015","2013-2015","%","22.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","834","United Republic of Tanzania","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20142016","2014-2016","%","22.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","834","United Republic of Tanzania","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20152017","2015-2017","%","22.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","834","United Republic of Tanzania","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20162018","2016-2018","%","23","E","Estimated value",""
"FS","Suite of Food Security Indicators","834","United Republic of Tanzania","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20172019","2017-2019","%","23.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","834","United Republic of Tanzania","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20182020","2018-2020","%","23.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","834","United Republic of Tanzania","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20192021","2019-2021","%","22.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","840","United States of America","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20002002","2000-2002","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","840","United States of America","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20012003","2001-2003","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","840","United States of America","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20022004","2002-2004","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","840","United States of America","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20032005","2003-2005","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","840","United States of America","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20042006","2004-2006","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","840","United States of America","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20052007","2005-2007","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","840","United States of America","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20062008","2006-2008","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","840","United States of America","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20072009","2007-2009","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","840","United States of America","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20082010","2008-2010","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","840","United States of America","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20092011","2009-2011","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","840","United States of America","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20102012","2010-2012","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","840","United States of America","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20112013","2011-2013","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","840","United States of America","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20122014","2012-2014","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","840","United States of America","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20132015","2013-2015","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","840","United States of America","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20142016","2014-2016","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","840","United States of America","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20152017","2015-2017","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","840","United States of America","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20162018","2016-2018","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","840","United States of America","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20172019","2017-2019","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","840","United States of America","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20182020","2018-2020","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","840","United States of America","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20192021","2019-2021","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","858","Uruguay","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20002002","2000-2002","%","3.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","858","Uruguay","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20012003","2001-2003","%","3.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","858","Uruguay","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20022004","2002-2004","%","3.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","858","Uruguay","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20032005","2003-2005","%","3.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","858","Uruguay","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20042006","2004-2006","%","3.9","E","Estimated value",""
