country,ISO,year,accountability,accountability_lower,accountability_upper,incgrp,wb_region,UNmemberstate,ISO_governing,UN_contregion_code,UN_continental_region,UN_subregion_code,UN_subregion,UN_intermedregion_code,UN_intermediary_region,m49_code
Viet Nam,VNM,1964,-.52999997,-.74400002,-.34400001,Lower middle income,East Asia & Pacific,1,,142,Asia,035,South-eastern Asia,,,704
Viet Nam,VNM,1980,-.61199999,-.79400003,-.39700001,Lower middle income,East Asia & Pacific,1,,142,Asia,035,South-eastern Asia,,,704
Viet Nam,VNM,1973,-.54100001,-.73299998,-.345,Lower middle income,East Asia & Pacific,1,,142,Asia,035,South-eastern Asia,,,704
Viet Nam,VNM,1961,-.537,-.72899997,-.34099999,Lower middle income,East Asia & Pacific,1,,142,Asia,035,South-eastern Asia,,,704
Viet Nam,VNM,2019,-.30599999,-.49000001,-.090000004,Lower middle income,East Asia & Pacific,1,,142,Asia,035,South-eastern Asia,,,704
Viet Nam,VNM,1996,-.35600001,-.54400003,-.149,Lower middle income,East Asia & Pacific,1,,142,Asia,035,South-eastern Asia,,,704
Viet Nam,VNM,2014,-.29899999,-.491,-.103,Lower middle income,East Asia & Pacific,1,,142,Asia,035,South-eastern Asia,,,704
Viet Nam,VNM,1977,-.60100001,-.78899997,-.40400001,Lower middle income,East Asia & Pacific,1,,142,Asia,035,South-eastern Asia,,,704
Viet Nam,VNM,1968,-.523,-.72299999,-.32699999,Lower middle income,East Asia & Pacific,1,,142,Asia,035,South-eastern Asia,,,704
Viet Nam,VNM,2010,-.30899999,-.486,-.097000003,Lower middle income,East Asia & Pacific,1,,142,Asia,035,South-eastern Asia,,,704
Viet Nam,VNM,1983,-.67000002,-.847,-.43900001,Lower middle income,East Asia & Pacific,1,,142,Asia,035,South-eastern Asia,,,704
Viet Nam,VNM,1981,-.64899999,-.86000001,-.463,Lower middle income,East Asia & Pacific,1,,142,Asia,035,South-eastern Asia,,,704
Viet Nam,VNM,1991,-.43399999,-.62300003,-.229,Lower middle income,East Asia & Pacific,1,,142,Asia,035,South-eastern Asia,,,704
Viet Nam,VNM,1989,-.382,-.579,-.19599999,Lower middle income,East Asia & Pacific,1,,142,Asia,035,South-eastern Asia,,,704
Viet Nam,VNM,2008,-.30500001,-.523,-.131,Lower middle income,East Asia & Pacific,1,,142,Asia,035,South-eastern Asia,,,704
Viet Nam,VNM,1999,-.35600001,-.546,-.164,Lower middle income,East Asia & Pacific,1,,142,Asia,035,South-eastern Asia,,,704
Viet Nam,VNM,2000,-.35499999,-.52600002,-.13,Lower middle income,East Asia & Pacific,1,,142,Asia,035,South-eastern Asia,,,704
Viet Nam,VNM,1987,-.37,-.574,-.19,Lower middle income,East Asia & Pacific,1,,142,Asia,035,South-eastern Asia,,,704
Vanuatu,VUT,2004,1.0880001,.90200001,1.293,Lower middle income,East Asia & Pacific,1,,009,Oceania,054,Melanesia,,,548
Vanuatu,VUT,2008,1.266,1.059,1.4529999,Lower middle income,East Asia & Pacific,1,,009,Oceania,054,Melanesia,,,548
Vanuatu,VUT,1973,.33500001,.102,.56999999,Lower middle income,East Asia & Pacific,1,,009,Oceania,054,Melanesia,,,548
Vanuatu,VUT,1969,-.242,-.48199999,-.0070000002,Lower middle income,East Asia & Pacific,1,,009,Oceania,054,Melanesia,,,548
Vanuatu,VUT,1962,-.243,-.47499999,.0020000001,Lower middle income,East Asia & Pacific,1,,009,Oceania,054,Melanesia,,,548
Vanuatu,VUT,1996,1.087,.91600001,1.302,Lower middle income,East Asia & Pacific,1,,009,Oceania,054,Melanesia,,,548
Vanuatu,VUT,1991,1.044,.83399999,1.235,Lower middle income,East Asia & Pacific,1,,009,Oceania,054,Melanesia,,,548
Vanuatu,VUT,2009,1.2640001,1.085,1.467,Lower middle income,East Asia & Pacific,1,,009,Oceania,054,Melanesia,,,548
Vanuatu,VUT,2012,1.263,1.077,1.472,Lower middle income,East Asia & Pacific,1,,009,Oceania,054,Melanesia,,,548
Vanuatu,VUT,2001,1.092,.87,1.2640001,Lower middle income,East Asia & Pacific,1,,009,Oceania,054,Melanesia,,,548
Vanuatu,VUT,2017,1.449,1.256,1.6569999,Lower middle income,East Asia & Pacific,1,,009,Oceania,054,Melanesia,,,548
Vanuatu,VUT,1992,1.069,.87300003,1.271,Lower middle income,East Asia & Pacific,1,,009,Oceania,054,Melanesia,,,548
Vanuatu,VUT,2005,1.149,.96899998,1.3609999,Lower middle income,East Asia & Pacific,1,,009,Oceania,054,Melanesia,,,548
Vanuatu,VUT,1981,1.21,1.02,1.419,Lower middle income,East Asia & Pacific,1,,009,Oceania,054,Melanesia,,,548
Vanuatu,VUT,1964,-.243,-.484,-.014,Lower middle income,East Asia & Pacific,1,,009,Oceania,054,Melanesia,,,548
Vanuatu,VUT,1978,.43799999,.23100001,.62400001,Lower middle income,East Asia & Pacific,1,,009,Oceania,054,Melanesia,,,548
Vanuatu,VUT,2016,1.377,1.177,1.576,Lower middle income,East Asia & Pacific,1,,009,Oceania,054,Melanesia,,,548
Vanuatu,VUT,1999,1.0930001,.88999999,1.286,Lower middle income,East Asia & Pacific,1,,009,Oceania,054,Melanesia,,,548
Vanuatu,VUT,1983,1.142,.96399999,1.341,Lower middle income,East Asia & Pacific,1,,009,Oceania,054,Melanesia,,,548
Vanuatu,VUT,1961,-.23899999,-.46799999,.0020000001,Lower middle income,East Asia & Pacific,1,,009,Oceania,054,Melanesia,,,548
Vanuatu,VUT,2002,1.097,.88200003,1.28,Lower middle income,East Asia & Pacific,1,,009,Oceania,054,Melanesia,,,548
Vanuatu,VUT,2011,1.271,1.098,1.497,Lower middle income,East Asia & Pacific,1,,009,Oceania,054,Melanesia,,,548
Vanuatu,VUT,1994,1.084,.88200003,1.276,Lower middle income,East Asia & Pacific,1,,009,Oceania,054,Melanesia,,,548
Vanuatu,VUT,1960,-.24699999,-.50099999,-.028999999,Lower middle income,East Asia & Pacific,1,,009,Oceania,054,Melanesia,,,548
Vanuatu,VUT,1968,-.24699999,-.44800001,.028000001,Lower middle income,East Asia & Pacific,1,,009,Oceania,054,Melanesia,,,548
Vanuatu,VUT,1998,1.096,.89700001,1.293,Lower middle income,East Asia & Pacific,1,,009,Oceania,054,Melanesia,,,548
Vanuatu,VUT,1971,.32699999,.093000002,.55800003,Lower middle income,East Asia & Pacific,1,,009,Oceania,054,Melanesia,,,548
Vanuatu,VUT,2020,1.304,1.1,1.495,Lower middle income,East Asia & Pacific,1,,009,Oceania,054,Melanesia,,,548
Vanuatu,VUT,1987,1.159,.95599997,1.351,Lower middle income,East Asia & Pacific,1,,009,Oceania,054,Melanesia,,,548
Vanuatu,VUT,1984,1.151,.954,1.351,Lower middle income,East Asia & Pacific,1,,009,Oceania,054,Melanesia,,,548
Vanuatu,VUT,1993,1.073,.87800002,1.268,Lower middle income,East Asia & Pacific,1,,009,Oceania,054,Melanesia,,,548
Vanuatu,VUT,2019,1.388,1.194,1.589,Lower middle income,East Asia & Pacific,1,,009,Oceania,054,Melanesia,,,548
Vanuatu,VUT,1967,-.245,-.49200001,-.0089999996,Lower middle income,East Asia & Pacific,1,,009,Oceania,054,Melanesia,,,548
Vanuatu,VUT,2021,1.391,1.181,1.569,Lower middle income,East Asia & Pacific,1,,009,Oceania,054,Melanesia,,,548
Vanuatu,VUT,1970,.229,-.0020000001,.456,Lower middle income,East Asia & Pacific,1,,009,Oceania,054,Melanesia,,,548
Vanuatu,VUT,2015,1.303,1.115,1.513,Lower middle income,East Asia & Pacific,1,,009,Oceania,054,Melanesia,,,548
Vanuatu,VUT,1988,1.1569999,.96399999,1.349,Lower middle income,East Asia & Pacific,1,,009,Oceania,054,Melanesia,,,548
Vanuatu,VUT,1975,.40900001,.198,.61199999,Lower middle income,East Asia & Pacific,1,,009,Oceania,054,Melanesia,,,548
Vanuatu,VUT,2013,1.263,1.0470001,1.4450001,Lower middle income,East Asia & Pacific,1,,009,Oceania,054,Melanesia,,,548
Vanuatu,VUT,1985,1.154,.94499999,1.342,Lower middle income,East Asia & Pacific,1,,009,Oceania,054,Melanesia,,,548
Vanuatu,VUT,2010,1.27,1.085,1.482,Lower middle income,East Asia & Pacific,1,,009,Oceania,054,Melanesia,,,548
Vanuatu,VUT,1966,-.24600001,-.47099999,.001,Lower middle income,East Asia & Pacific,1,,009,Oceania,054,Melanesia,,,548
Vanuatu,VUT,1963,-.249,-.47099999,-.0049999999,Lower middle income,East Asia & Pacific,1,,009,Oceania,054,Melanesia,,,548
Vanuatu,VUT,2003,1.087,.912,1.307,Lower middle income,East Asia & Pacific,1,,009,Oceania,054,Melanesia,,,548
Vanuatu,VUT,2007,1.14,.92500001,1.327,Lower middle income,East Asia & Pacific,1,,009,Oceania,054,Melanesia,,,548
Vanuatu,VUT,1995,1.08,.88200003,1.283,Lower middle income,East Asia & Pacific,1,,009,Oceania,054,Melanesia,,,548
Vanuatu,VUT,1979,.574,.38,.778,Lower middle income,East Asia & Pacific,1,,009,Oceania,054,Melanesia,,,548
Vanuatu,VUT,2014,1.258,1.041,1.4400001,Lower middle income,East Asia & Pacific,1,,009,Oceania,054,Melanesia,,,548
Vanuatu,VUT,1965,-.255,-.48199999,-.012,Lower middle income,East Asia & Pacific,1,,009,Oceania,054,Melanesia,,,548
Vanuatu,VUT,1980,1.207,1.022,1.418,Lower middle income,East Asia & Pacific,1,,009,Oceania,054,Melanesia,,,548
Vanuatu,VUT,2006,1.143,.94499999,1.335,Lower middle income,East Asia & Pacific,1,,009,Oceania,054,Melanesia,,,548
Vanuatu,VUT,1976,.43099999,.24699999,.63700002,Lower middle income,East Asia & Pacific,1,,009,Oceania,054,Melanesia,,,548
Vanuatu,VUT,1986,1.154,.954,1.357,Lower middle income,East Asia & Pacific,1,,009,Oceania,054,Melanesia,,,548
Vanuatu,VUT,1990,1.1720001,.98100001,1.369,Lower middle income,East Asia & Pacific,1,,009,Oceania,054,Melanesia,,,548
Vanuatu,VUT,1972,.31799999,.097000003,.579,Lower middle income,East Asia & Pacific,1,,009,Oceania,054,Melanesia,,,548
Vanuatu,VUT,2000,1.099,.90899998,1.307,Lower middle income,East Asia & Pacific,1,,009,Oceania,054,Melanesia,,,548
Vanuatu,VUT,1989,1.151,.95300001,1.34,Lower middle income,East Asia & Pacific,1,,009,Oceania,054,Melanesia,,,548
Vanuatu,VUT,1977,.44299999,.24699999,.64300001,Lower middle income,East Asia & Pacific,1,,009,Oceania,054,Melanesia,,,548
Vanuatu,VUT,1974,.32800001,.098999999,.56999999,Lower middle income,East Asia & Pacific,1,,009,Oceania,054,Melanesia,,,548
Vanuatu,VUT,1997,1.084,.889,1.284,Lower middle income,East Asia & Pacific,1,,009,Oceania,054,Melanesia,,,548
Vanuatu,VUT,2018,1.452,1.234,1.635,Lower middle income,East Asia & Pacific,1,,009,Oceania,054,Melanesia,,,548
Vanuatu,VUT,1982,1.204,1.025,1.4220001,Lower middle income,East Asia & Pacific,1,,009,Oceania,054,Melanesia,,,548
Kosovo,XKX,2004,.58999997,.40400001,.80299997,Upper middle income,Europe & Central Asia,0,,,,,,,,
Kosovo,XKX,2007,.634,.44,.83499998,Upper middle income,Europe & Central Asia,0,,,,,,,,
Kosovo,XKX,2013,.64999998,.46000001,.85299999,Upper middle income,Europe & Central Asia,0,,,,,,,,
Kosovo,XKX,2015,.801,.597,.99299997,Upper middle income,Europe & Central Asia,0,,,,,,,,
Kosovo,XKX,2010,.64300001,.45100001,.83700001,Upper middle income,Europe & Central Asia,0,,,,,,,,
Kosovo,XKX,2012,.66100001,.45899999,.84899998,Upper middle income,Europe & Central Asia,0,,,,,,,,
Kosovo,XKX,1999,.36199999,.134,.57599998,Upper middle income,Europe & Central Asia,0,,,,,,,,
Kosovo,XKX,2006,.58600003,.40099999,.78100002,Upper middle income,Europe & Central Asia,0,,,,,,,,
Kosovo,XKX,2011,.64300001,.442,.84100002,Upper middle income,Europe & Central Asia,0,,,,,,,,
Kosovo,XKX,2018,.85900003,.66900003,1.069,Upper middle income,Europe & Central Asia,0,,,,,,,,
Kosovo,XKX,2000,.458,.227,.68300003,Upper middle income,Europe & Central Asia,0,,,,,,,,
Kosovo,XKX,2008,.62699997,.42399999,.815,Upper middle income,Europe & Central Asia,0,,,,,,,,
Kosovo,XKX,2021,.84500003,.639,1.036,Upper middle income,Europe & Central Asia,0,,,,,,,,
Kosovo,XKX,2019,.89300001,.69700003,1.092,Upper middle income,Europe & Central Asia,0,,,,,,,,
Kosovo,XKX,2016,.78899997,.57499999,.958,Upper middle income,Europe & Central Asia,0,,,,,,,,
Kosovo,XKX,2003,.62599999,.426,.81900001,Upper middle income,Europe & Central Asia,0,,,,,,,,
Kosovo,XKX,2017,.80199999,.61799997,1.008,Upper middle income,Europe & Central Asia,0,,,,,,,,
Kosovo,XKX,2002,.62099999,.433,.82800001,Upper middle income,Europe & Central Asia,0,,,,,,,,
Kosovo,XKX,2009,.64700001,.44299999,.83600003,Upper middle income,Europe & Central Asia,0,,,,,,,,
Kosovo,XKX,2020,.87900001,.68300003,1.071,Upper middle income,Europe & Central Asia,0,,,,,,,,
Kosovo,XKX,2005,.588,.39700001,.79500002,Upper middle income,Europe & Central Asia,0,,,,,,,,
Kosovo,XKX,2001,.588,.40900001,.81599998,Upper middle income,Europe & Central Asia,0,,,,,,,,
Kosovo,XKX,2014,.79799998,.60799998,1.0039999,Upper middle income,Europe & Central Asia,0,,,,,,,,
Yemen,YEM,1984,-.91100001,-1.141,-.68900001,Low income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,887
Yemen,YEM,2002,-.057999998,-.28200001,.111,Low income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,887
Yemen,YEM,2008,.064000003,-.146,.242,Low income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,887
Yemen,YEM,2011,.115,-.086000003,.31200001,Low income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,887
Yemen,YEM,2018,-.76999998,-.99900001,-.551,Low income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,887
Yemen,YEM,1960,-1.2589999,-1.475,-1.007,Low income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,887
Yemen,YEM,2017,-.77100003,-1.001,-.55699998,Low income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,887
Yemen,YEM,2004,.041999999,-.177,.22499999,Low income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,887
Yemen,YEM,1990,-.36500001,-.55299997,-.162,Low income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,887
Yemen,YEM,2021,-.82999998,-1.05,-.60900003,Low income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,887
Yemen,YEM,1962,-1.27,-1.507,-1.052,Low income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,887
Yemen,YEM,1988,-.699,-.89099997,-.50199997,Low income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,887
Yemen,YEM,2016,-.77899998,-1.012,-.565,Low income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,887
Yemen,YEM,1966,-1.006,-1.198,-.74400002,Low income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,887
Yemen,YEM,1976,-.72500002,-.98100001,-.52100003,Low income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,887
Yemen,YEM,2014,-.078000002,-.27599999,.123,Low income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,887
Yemen,YEM,1981,-.92500001,-1.16,-.704,Low income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,887
Yemen,YEM,1993,.237,.039000001,.433,Low income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,887
Yemen,YEM,1986,-.91500002,-1.154,-.70200002,Low income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,887
Yemen,YEM,2013,.127,-.052999999,.34099999,Low income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,887
Yemen,YEM,1972,-.61900002,-.78399998,-.38999999,Low income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,887
Yemen,YEM,1978,-.926,-1.135,-.69099998,Low income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,887
Yemen,YEM,1973,-.616,-.796,-.40599999,Low income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,887
Yemen,YEM,2006,.052000001,-.154,.234,Low income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,887
Yemen,YEM,1982,-.90700001,-1.148,-.69700003,Low income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,887
Yemen,YEM,1968,-.93000001,-1.179,-.71399999,Low income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,887
Yemen,YEM,1964,-.99000001,-1.196,-.74400002,Low income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,887
Yemen,YEM,2007,.048999999,-.134,.249,Low income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,887
Yemen,YEM,1996,.024,-.152,.242,Low income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,887
Yemen,YEM,1971,-.58399999,-.79699999,-.40400001,Low income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,887
Yemen,YEM,1965,-1.0089999,-1.219,-.77100003,Low income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,887
Yemen,YEM,2012,.235,.012,.40400001,Low income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,887
Yemen,YEM,2019,-.69499999,-.92400002,-.47600001,Low income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,887
Yemen,YEM,1967,-.958,-1.198,-.741,Low income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,887
Yemen,YEM,1998,-.018999999,-.22400001,.16599999,Low income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,887
Yemen,YEM,2020,-.801,-1.008,-.54400003,Low income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,887
Yemen,YEM,1980,-.926,-1.16,-.70200002,Low income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,887
Yemen,YEM,2001,-.057999998,-.25099999,.147,Low income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,887
Yemen,YEM,1985,-.91399997,-1.125,-.68099999,Low income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,887
Yemen,YEM,1977,-.73400003,-.96799999,-.51099998,Low income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,887
Yemen,YEM,1969,-.90499997,-1.117,-.65799999,Low income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,887
Yemen,YEM,2003,.032000002,-.183,.21600001,Low income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,887
Yemen,YEM,1992,.045000002,-.152,.23899999,Low income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,887
