ISO,country,year,unemp,underemp,sex,agegroup,geog,incgrp,wb_region,disp_area,UN_status_detail,UNmemberstate,UN_status,territoryof,ISO_governing,UN_contregion_code,UN_continental_region,UN_subregion_code,UN_subregion,UN_intermedregion_code,UN_intermediary_region,m49_code,fsci_regions
SVK,Slovakia,2020,5.1529999,.60000002,Total,"Adults, age 25+",Urban,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,151,Eastern Europe,,,703,Northern America and Europe
SVK,Slovakia,2020,8.5649996,2.2,Female,Total population age 15+,Rural,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,151,Eastern Europe,,,703,Northern America and Europe
SVK,Slovakia,2020,6.6900001,1.2,Total,Total population age 15+,Total,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,151,Eastern Europe,,,703,Northern America and Europe
SVK,Slovakia,2020,5.6620002,.5,Male,Total population age 15+,Urban,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,151,Eastern Europe,,,703,Northern America and Europe
SVK,Slovakia,2020,6.3829999,1.3,Female,"Adults, age 25+",Total,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,151,Eastern Europe,,,703,Northern America and Europe
SVK,Slovakia,2020,19.356001,2.2,Total,"Youth, age 15-24",Total,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,151,Eastern Europe,,,703,Northern America and Europe
SVK,Slovakia,2020,7.3499999,1.6,Male,Total population age 15+,Rural,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,151,Eastern Europe,,,703,Northern America and Europe
SVK,Slovakia,2020,7.0339999,1.8,Total,"Adults, age 25+",Rural,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,151,Eastern Europe,,,703,Northern America and Europe
SVK,Slovakia,2020,7.8870001,1.8,Total,Total population age 15+,Rural,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,151,Eastern Europe,,,703,Northern America and Europe
SVK,Slovakia,2020,5.9219999,1.1,Total,"Adults, age 25+",Total,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,151,Eastern Europe,,,703,Northern America and Europe
SVK,Slovakia,2020,4.8920002,.5,Male,"Adults, age 25+",Urban,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,151,Eastern Europe,,,703,Northern America and Europe
SVK,Slovakia,2020,5.5289998,.89999998,Male,"Adults, age 25+",Total,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,151,Eastern Europe,,,703,Northern America and Europe
SVK,Slovakia,2020,6.3800001,1,Male,Total population age 15+,Total,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,151,Eastern Europe,,,703,Northern America and Europe
SVK,Slovakia,2020,5.8379998,.69999999,Total,Total population age 15+,Urban,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,151,Eastern Europe,,,703,Northern America and Europe
SVK,Slovakia,2020,6.0409999,.89999998,Female,Total population age 15+,Urban,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,151,Eastern Europe,,,703,Northern America and Europe
SVK,Slovakia,2020,7.0599999,1.4,Female,Total population age 15+,Total,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,151,Eastern Europe,,,703,Northern America and Europe
SVK,Slovakia,2020,7.789,2.0999999,Female,"Adults, age 25+",Rural,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,151,Eastern Europe,,,703,Northern America and Europe
SVK,Slovakia,2020,6.4180002,1.6,Male,"Adults, age 25+",Rural,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,151,Eastern Europe,,,703,Northern America and Europe
SVN,Slovenia,2020,5.6209998,4.4000001,Female,Total population age 15+,Total,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,039,Southern Europe,,,705,Northern America and Europe
SVN,Slovenia,2020,4.5450001,3.5,Male,"Adults, age 25+",Urban,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,039,Southern Europe,,,705,Northern America and Europe
SVN,Slovenia,2020,17.577,12.9,Female,"Youth, age 15-24",Urban,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,039,Southern Europe,,,705,Northern America and Europe
SVN,Slovenia,2020,14.253,9.1999998,Total,"Youth, age 15-24",Total,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,039,Southern Europe,,,705,Northern America and Europe
SVN,Slovenia,2020,16.504,10.1,Total,"Youth, age 15-24",Urban,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,039,Southern Europe,,,705,Northern America and Europe
SVN,Slovenia,2020,12.766,6.5999999,Male,"Youth, age 15-24",Total,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,039,Southern Europe,,,705,Northern America and Europe
SVN,Slovenia,2020,16.129,12.8,Female,"Youth, age 15-24",Total,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,039,Southern Europe,,,705,Northern America and Europe
SVN,Slovenia,2020,4.3990002,3.8,Total,"Adults, age 25+",Total,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,039,Southern Europe,,,705,Northern America and Europe
SVN,Slovenia,2020,10.101,5.5999999,Male,"Youth, age 15-24",Rural,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,039,Southern Europe,,,705,Northern America and Europe
SVN,Slovenia,2020,4.4029999,3.8,Male,Total population age 15+,Total,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,039,Southern Europe,,,705,Northern America and Europe
SVN,Slovenia,2020,4.7750001,3.8,Total,"Adults, age 25+",Urban,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,039,Southern Europe,,,705,Northern America and Europe
SVN,Slovenia,2020,5.1420002,3.8,Male,Total population age 15+,Urban,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,039,Southern Europe,,,705,Northern America and Europe
SVN,Slovenia,2020,14.281,12.8,Female,"Youth, age 15-24",Rural,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,039,Southern Europe,,,705,Northern America and Europe
SVN,Slovenia,2020,5.0359998,4.0999999,Female,"Adults, age 25+",Urban,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,039,Southern Europe,,,705,Northern America and Europe
SVN,Slovenia,2020,5.4200001,4.0999999,Total,Total population age 15+,Urban,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,039,Southern Europe,,,705,Northern America and Europe
SVN,Slovenia,2020,3.9360001,3.8,Total,"Adults, age 25+",Rural,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,039,Southern Europe,,,705,Northern America and Europe
SVN,Slovenia,2020,4.4200001,4,Total,Total population age 15+,Rural,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,039,Southern Europe,,,705,Northern America and Europe
SVN,Slovenia,2020,5.7350001,4.5,Female,Total population age 15+,Urban,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,039,Southern Europe,,,705,Northern America and Europe
SVN,Slovenia,2020,3.0350001,3.7,Male,"Adults, age 25+",Rural,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,039,Southern Europe,,,705,Northern America and Europe
SVN,Slovenia,2020,5.0089998,4,Female,"Adults, age 25+",Total,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,039,Southern Europe,,,705,Northern America and Europe
SVN,Slovenia,2020,3.865,3.5999999,Male,"Adults, age 25+",Total,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,039,Southern Europe,,,705,Northern America and Europe
SVN,Slovenia,2020,3.5139999,3.8,Male,Total population age 15+,Rural,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,039,Southern Europe,,,705,Northern America and Europe
SVN,Slovenia,2020,15.531,7.6999998,Male,"Youth, age 15-24",Urban,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,039,Southern Europe,,,705,Northern America and Europe
SVN,Slovenia,2020,4.9749999,3.8,Female,"Adults, age 25+",Rural,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,039,Southern Europe,,,705,Northern America and Europe
SVN,Slovenia,2020,4.9699998,4.0999999,Total,Total population age 15+,Total,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,039,Southern Europe,,,705,Northern America and Europe
SVN,Slovenia,2020,5.48,4.3000002,Female,Total population age 15+,Rural,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,039,Southern Europe,,,705,Northern America and Europe
SVN,Slovenia,2020,11.799,8.3000002,Total,"Youth, age 15-24",Rural,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,039,Southern Europe,,,705,Northern America and Europe
SWE,Sweden,2020,24.983,14,Total,"Youth, age 15-24",Urban,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,154,Northern Europe,,,752,Northern America and Europe
SWE,Sweden,2020,7.0830002,4.5,Total,Total population age 15+,Rural,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,154,Northern Europe,,,752,Northern America and Europe
SWE,Sweden,2020,24.113001,13.9,Total,"Youth, age 15-24",Total,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,154,Northern Europe,,,752,Northern America and Europe
SWE,Sweden,2020,8.29,4.5999999,Total,Total population age 15+,Total,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,154,Northern Europe,,,752,Northern America and Europe
SWE,Sweden,2020,25.305,12.2,Male,"Youth, age 15-24",Total,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,154,Northern Europe,,,752,Northern America and Europe
SWE,Sweden,2020,6.5079999,4.3000002,Female,"Adults, age 25+",Total,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,154,Northern Europe,,,752,Northern America and Europe
SWE,Sweden,2020,26.195999,12.7,Male,"Youth, age 15-24",Urban,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,154,Northern Europe,,,752,Northern America and Europe
SWE,Sweden,2020,6.9109998,3.5999999,Male,Total population age 15+,Rural,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,154,Northern Europe,,,752,Northern America and Europe
SWE,Sweden,2020,6.4120002,3.7,Total,"Adults, age 25+",Total,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,154,Northern Europe,,,752,Northern America and Europe
SWE,Sweden,2020,8.7989998,4.0999999,Male,Total population age 15+,Urban,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,154,Northern Europe,,,752,Northern America and Europe
SWE,Sweden,2020,8.7139997,4.5999999,Total,Total population age 15+,Urban,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,154,Northern Europe,,,752,Northern America and Europe
SWE,Sweden,2020,8.2950001,4,Male,Total population age 15+,Total,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,154,Northern Europe,,,752,Northern America and Europe
SWE,Sweden,2020,5.8870001,4.5999999,Female,"Adults, age 25+",Rural,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,154,Northern Europe,,,752,Northern America and Europe
SWE,Sweden,2020,6.7800002,3.7,Total,"Adults, age 25+",Urban,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,154,Northern Europe,,,752,Northern America and Europe
SWE,Sweden,2020,23.777,15.3,Female,"Youth, age 15-24",Urban,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,154,Northern Europe,,,752,Northern America and Europe
SWE,Sweden,2020,8.6199999,5.1999998,Female,Total population age 15+,Urban,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,154,Northern Europe,,,752,Northern America and Europe
SWE,Sweden,2020,6.8340001,3.3,Male,"Adults, age 25+",Urban,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,154,Northern Europe,,,752,Northern America and Europe
SWE,Sweden,2020,7.2870002,5.5999999,Female,Total population age 15+,Rural,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,154,Northern Europe,,,752,Northern America and Europe
SWE,Sweden,2020,23.045,11.2,Male,"Youth, age 15-24",Rural,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,154,Northern Europe,,,752,Northern America and Europe
SWE,Sweden,2020,5.3660002,3.5999999,Total,"Adults, age 25+",Rural,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,154,Northern Europe,,,752,Northern America and Europe
