ISO,country,wb_region,incgrp,year,genres_animal,genres_plant,disp_area,UN_status_detail,UNmemberstate,UN_status,territoryof,ISO_governing,UN_contregion_code,UN_continental_region,UN_subregion_code,UN_subregion,UN_intermedregion_code,UN_intermediary_region,m49_code
THA,Thailand,East Asia & Pacific,Upper middle income,2014,,31.387,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,035,South-eastern Asia,,,764
THA,Thailand,East Asia & Pacific,Upper middle income,2016,,31.887,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,035,South-eastern Asia,,,764
THA,Thailand,East Asia & Pacific,Upper middle income,2017,,31.887,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,035,South-eastern Asia,,,764
THA,Thailand,East Asia & Pacific,Upper middle income,2018,,31.887,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,035,South-eastern Asia,,,764
THA,Thailand,East Asia & Pacific,Upper middle income,2019,,31.887,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,035,South-eastern Asia,,,764
THA,Thailand,East Asia & Pacific,Upper middle income,2020,0,31.887,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,035,South-eastern Asia,,,764
THA,Thailand,East Asia & Pacific,Upper middle income,2021,0,,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,035,South-eastern Asia,,,764
TJK,Tajikistan,Europe & Central Asia,Lower middle income,2000,,.646,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,143,Central Asia,,,762
TJK,Tajikistan,Europe & Central Asia,Lower middle income,2005,,2.177,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,143,Central Asia,,,762
TJK,Tajikistan,Europe & Central Asia,Lower middle income,2010,,3.464,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,143,Central Asia,,,762
TJK,Tajikistan,Europe & Central Asia,Lower middle income,2012,,3.919,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,143,Central Asia,,,762
TJK,Tajikistan,Europe & Central Asia,Lower middle income,2014,,4.239,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,143,Central Asia,,,762
TJK,Tajikistan,Europe & Central Asia,Lower middle income,2016,,4.461,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,143,Central Asia,,,762
TJK,Tajikistan,Europe & Central Asia,Lower middle income,2017,,4.505,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,143,Central Asia,,,762
TJK,Tajikistan,Europe & Central Asia,Lower middle income,2018,,4.663,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,143,Central Asia,,,762
TJK,Tajikistan,Europe & Central Asia,Lower middle income,2019,,4.737,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,143,Central Asia,,,762
TJK,Tajikistan,Europe & Central Asia,Lower middle income,2020,,4.775,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,143,Central Asia,,,762
TON,Tonga,East Asia & Pacific,Upper middle income,2020,0,,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,009,Oceania,061,Polynesia,,,776
TON,Tonga,East Asia & Pacific,Upper middle income,2021,0,,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,009,Oceania,061,Polynesia,,,776
TTO,Trinidad and Tobago,Latin America & Caribbean,High income,2000,,.454,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,780
TTO,Trinidad and Tobago,Latin America & Caribbean,High income,2005,,.477,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,780
TTO,Trinidad and Tobago,Latin America & Caribbean,High income,2010,,.531,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,780
TTO,Trinidad and Tobago,Latin America & Caribbean,High income,2012,,.555,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,780
TTO,Trinidad and Tobago,Latin America & Caribbean,High income,2014,,.614,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,780
TTO,Trinidad and Tobago,Latin America & Caribbean,High income,2016,,.621,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,780
TTO,Trinidad and Tobago,Latin America & Caribbean,High income,2017,,.624,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,780
TTO,Trinidad and Tobago,Latin America & Caribbean,High income,2018,,.638,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,780
TTO,Trinidad and Tobago,Latin America & Caribbean,High income,2019,,.64,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,780
TTO,Trinidad and Tobago,Latin America & Caribbean,High income,2020,,.64,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,780
TUN,Tunisia,Middle East & North Africa,Lower middle income,2000,,0,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,015,Northern Africa,,,788
TUN,Tunisia,Middle East & North Africa,Lower middle income,2005,,0,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,015,Northern Africa,,,788
TUN,Tunisia,Middle East & North Africa,Lower middle income,2010,,12.507,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,015,Northern Africa,,,788
TUN,Tunisia,Middle East & North Africa,Lower middle income,2012,,12.769,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,015,Northern Africa,,,788
TUN,Tunisia,Middle East & North Africa,Lower middle income,2014,,13.992,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,015,Northern Africa,,,788
TUN,Tunisia,Middle East & North Africa,Lower middle income,2016,,20.884,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,015,Northern Africa,,,788
TUN,Tunisia,Middle East & North Africa,Lower middle income,2017,,22.442,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,015,Northern Africa,,,788
TUN,Tunisia,Middle East & North Africa,Lower middle income,2018,,22.656,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,015,Northern Africa,,,788
TUN,Tunisia,Middle East & North Africa,Lower middle income,2019,,22.78,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,015,Northern Africa,,,788
TUN,Tunisia,Middle East & North Africa,Lower middle income,2020,0,24.485,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,015,Northern Africa,,,788
TUN,Tunisia,Middle East & North Africa,Lower middle income,2021,0,,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,015,Northern Africa,,,788
TUR,Türkiye,Europe & Central Asia,Upper middle income,2000,,11.486,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,145,Western Asia,,,792
TUR,Türkiye,Europe & Central Asia,Upper middle income,2005,,12.792,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,145,Western Asia,,,792
TUR,Türkiye,Europe & Central Asia,Upper middle income,2010,,13.026,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,145,Western Asia,,,792
TUR,Türkiye,Europe & Central Asia,Upper middle income,2011,1,,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,145,Western Asia,,,792
TUR,Türkiye,Europe & Central Asia,Upper middle income,2012,0,13.026,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,145,Western Asia,,,792
TUR,Türkiye,Europe & Central Asia,Upper middle income,2013,0,,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,145,Western Asia,,,792
TUR,Türkiye,Europe & Central Asia,Upper middle income,2014,0,14.129,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,145,Western Asia,,,792
TUR,Türkiye,Europe & Central Asia,Upper middle income,2015,0,,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,145,Western Asia,,,792
TUR,Türkiye,Europe & Central Asia,Upper middle income,2016,0,14.129,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,145,Western Asia,,,792
TUR,Türkiye,Europe & Central Asia,Upper middle income,2017,0,14.129,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,145,Western Asia,,,792
TUR,Türkiye,Europe & Central Asia,Upper middle income,2018,0,38.585,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,145,Western Asia,,,792
TUR,Türkiye,Europe & Central Asia,Upper middle income,2019,0,38.961,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,145,Western Asia,,,792
TUR,Türkiye,Europe & Central Asia,Upper middle income,2020,0,38.961,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,145,Western Asia,,,792
TUR,Türkiye,Europe & Central Asia,Upper middle income,2021,0,,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,145,Western Asia,,,792
TZA,United Republic of Tanzania,Sub-Saharan Africa,Lower middle income,2000,,2.521,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,834
TZA,United Republic of Tanzania,Sub-Saharan Africa,Lower middle income,2005,,4.373,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,834
TZA,United Republic of Tanzania,Sub-Saharan Africa,Lower middle income,2010,0,5.269,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,834
TZA,United Republic of Tanzania,Sub-Saharan Africa,Lower middle income,2011,0,,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,834
TZA,United Republic of Tanzania,Sub-Saharan Africa,Lower middle income,2012,0,5.613,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,834
TZA,United Republic of Tanzania,Sub-Saharan Africa,Lower middle income,2013,0,,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,834
TZA,United Republic of Tanzania,Sub-Saharan Africa,Lower middle income,2014,0,5.846,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,834
TZA,United Republic of Tanzania,Sub-Saharan Africa,Lower middle income,2015,0,,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,834
TZA,United Republic of Tanzania,Sub-Saharan Africa,Lower middle income,2016,0,5.966,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,834
TZA,United Republic of Tanzania,Sub-Saharan Africa,Lower middle income,2017,0,5.966,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,834
TZA,United Republic of Tanzania,Sub-Saharan Africa,Lower middle income,2018,0,5.977,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,834
TZA,United Republic of Tanzania,Sub-Saharan Africa,Lower middle income,2019,0,6.751,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,834
TZA,United Republic of Tanzania,Sub-Saharan Africa,Lower middle income,2020,0,7.279,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,834
TZA,United Republic of Tanzania,Sub-Saharan Africa,Lower middle income,2021,0,,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,834
UGA,Uganda,Sub-Saharan Africa,Low income,2000,,.006,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,800
UGA,Uganda,Sub-Saharan Africa,Low income,2005,,.042,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,800
UGA,Uganda,Sub-Saharan Africa,Low income,2010,,3.456,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,800
UGA,Uganda,Sub-Saharan Africa,Low income,2012,,3.767,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,800
UGA,Uganda,Sub-Saharan Africa,Low income,2014,,4.228,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,800
